"obsid","xid","dist_pc","wave","star_mjy","chi_star","ra_obs","de_obs","level","path","n_bg","force_fit"
1342186612,"* bet Pic",19.44012441679627,70,29.968660324811935,17.6518,86.82121909296123,-51.06628252028198,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292694/1342186612/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0547_m5104_00_v1.0_1470446695527.fits.gz",0,0
1342186619,"* alf Lyr",7.678722260615834,70,784.4862937927246,15.6861,279.2354448649773,38.78447741766915,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292695/1342186619/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1837_p3847_00_v1.0_1470459933858.fits.gz",0,0
1342187075,"* del Pav",6.108362348054486,100,74.07321780920029,0.699589,302.1899668194937,-66.18518044934746,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292685/1342187075/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2009_m6611_00_v1.0_1470425839613.fits.gz",0,0
1342187141,"* q01 Eri",17.34436897716787,100,8.527249097824097,17.2095,25.62291747844444,-53.74112157467357,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292687/1342187141/level2/HPPPMAPB/hpacs1342187141_20hpppmapb_00_1469223675154.fits.gz",0,0
1342187142,"* q01 Eri",17.34436897716787,70,17.401399090886116,17.0992,25.62291747844444,-53.74112157467357,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292689/1342187142/level2/HPPPMAPB/hpacs1342187142_20hpppmapb_00_1469222237189.fits.gz",0,0
1342187145,"HD 211415",14.016811764029777,100,12.711630202829838,-2.52301,334.5671054542525,-53.628808764485925,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292690/1342187145/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2218_m5338_00_v1.0_1470430547048.fits.gz",0,0
1342187248,"* bet UMa",24.449877750611247,100,41.91073030233383,13.0774,165.46072404842772,56.382518342550924,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292664/1342187248/level2/HPPPMAPB/hpacs1342187248_20hpppmapb_00_1469224771737.fits.gz",0,0
1342187255,"* 51 Peg",15.468191211592483,100,10.851290076971054,0.67158,344.36719597563814,20.768999445977098,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292692/1342187255/level2/HPPPMAPB/hpacs1342187255_20hpppmapb_00_1469225267977.fits.gz",0,0
1342187338,"2MASS J08431857-7905181",91.67247258993069,70,5.93454297631979,23.993,130.82702720457104,-79.08831463525475,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292682/1342187338/level2/HPPPMAPB/hpacs1342187338_20hpppmapb_00_1469225756493.fits.gz",0,0
1342187342,"V* TW Hya",60.08604321388228,70,2.138810930773616,38.548,165.46604306616217,-34.7047697730093,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292684/1342187342/level2/HPPPMAPB/hpacs1342187342_20hpppmapb_00_1469226680192.fits.gz",0,0
1342187364,"* bet Leo",10.99989000109999,100,65.7089501619339,14.5467,177.26349327036172,14.571742186625414,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292666/1342187364/level2/HPPPMAPB/hpacs1342187364_20hpppmapb_00_1469228027740.fits.gz",0,0
1342187365,"* bet Leo",10.99989000109999,100,65.7089501619339,14.5467,177.26349327036172,14.571742186625414,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292668/1342187365/level2/HPPPMAPB/hpacs1342187365_20hpppmapb_00_1469226870160.fits.gz",0,0
1342187805,"* eta Crv",18.281535648994513,100,17.391450703144073,16.1628,188.01638223424465,-16.19616838888465,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292670/1342187805/level2/HPPPMAPB/hpacs1342187805_20hpppmapb_00_1469231900903.fits.gz",0,0
1342187806,"* eta Crv",18.281535648994513,100,17.391450703144073,16.1628,188.01638223424465,-16.19616838888465,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292672/1342187806/level2/HPPPMAPB/hpacs1342187806_20hpppmapb_00_1469228550974.fits.gz",0,0
1342187807,"* alf02 CVn",35.19887363604364,100,20.133400335907936,-0.21859,194.00611027533157,38.31852486222476,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292674/1342187807/level2/HPPPMAPB/hpacs1342187807_20hpppmapb_00_1469231950545.fits.gz",0,0
1342187808,"* alf02 CVn",35.19887363604364,100,20.133400335907936,-0.21859,194.00611027533157,38.31852486222476,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292676/1342187808/level2/HPPPMAPB/hpacs1342187808_20hpppmapb_00_1469228514727.fits.gz",0,0
1342187835,"* sig Boo",15.658445460851537,100,15.346210449934006,9.1056,218.67067375105844,29.7454949444614,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292678/1342187835/level2/HPPPMAPB/hpacs1342187835_20hpppmapb_00_1469228594838.fits.gz",0,0
1342188059,"* bet Peg",60.09615384615385,100,4073.2297897338867,-6.51209,345.94416355650543,28.083167481090765,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284841406/1342188060/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2304_p2805_00_v1.0_1470459050532.fits.gz",0,0
1342188061,"* bet Peg",60.09615384615385,70,8103.53946685791,5.11724,345.94416355650543,28.083167481090765,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284840987/1342188061/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_2304_p2805_00_v1.0_1470459854396.fits.gz",0,0
1342188070,"* gam Dra",47.30368968779565,70,3158.8358879089355,-2.58318,269.1515031698942,51.488832694441896,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284840986/1342188070/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1757_p5129_00_v1.0_1470461062896.fits.gz",0,0
1342188072,"HD 119850",5.43526705641155,100,9.767819195985794,-0.748098,206.43750255661635,14.887478154409042,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292680/1342188072/level2/HPPPMAPB/hpacs1342188072_20hpppmapb_00_1469231428867.fits.gz",0,0
1342188245,"* alf Boo",11.257458065968704,70,14845.12996673584,1.1782,213.91208454918072,19.176853437615016,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284841405/1342188246/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1416_p1911_00_v1.0_1470478551176.fits.gz",0,0
1342188247,"* alf Boo",11.257458065968704,100,7324.862957000732,-5.0725,213.91208454918072,19.176853437615016,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284841404/1342188248/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1416_p1911_00_v1.0_1470480944728.fits.gz",0,0
1342188366,"HD 203",39.96019964115741,70,6.408554967492819,14.8165,1.7089861711429772,-23.107671891662175,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292697/1342188366/level2/HPPPMAPB/hpacs1342188366_20hpppmapb_00_1469239072853.fits.gz",0,0
1342188367,"HD 105",38.84566229911937,70,3.018649062141776,22.1238,1.4693011525743336,-41.753280588898896,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292699/1342188367/level2/HPPPMAPB/hpacs1342188367_20hpppmapb_00_1469237285429.fits.gz",0,0
1342188368,"Smethells 173",41.160732661041365,70,1.2365139555186033,2.46948,11.367754065524137,-51.626256550556064,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292701/1342188368/level2/HPPPMAPB/hpacs1342188368_20hpppmapb_00_1469238453238.fits.gz",0,0
1342188369,"HD 1466",42.970092815400484,70,2.867328003048897,8.51142,4.609408264333267,-63.47765918888974,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292702/1342188369/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0018_m6329_00_v1.0_1470497983585.fits.gz",0,0
1342188370,"* eta Tuc",47.07543839002001,70,6.9594657979905605,1.55121,359.3966655355927,-64.29840095833273,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292703/1342188370/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_2358_m6418_00_v1.0_1470497507110.fits.gz",0,0
1342188371,"* eps Hyi",46.554934823091244,70,15.359779819846153,-0.347616,39.89799327340596,-68.26694705999999,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292705/1342188371/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0240_m6816_00_v1.0_1470497166323.fits.gz",0,0
1342188372,"EXO 0235.2-5216",38.84656771150985,70,1.2080010492354631,0.522773,39.21588783957663,-52.05100123055554,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292706/1342188372/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0237_m5203_00_v1.0_1470497570637.fits.gz",0,0
1342188377,"V* DK Cet",41.4114684920842,70,2.194090047851205,6.6041,29.45438365251982,-21.901624002775744,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292707/1342188377/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0158_m2154_00_v1.0_1470498863467.fits.gz",0,0
1342188484,"HD 3221",44.49883190566248,70,2.448790008202195,1.38702,8.713864969533574,-61.91629344055361,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292710/1342188484/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0035_m6155_00_v1.0_1470504188436.fits.gz",0,0
1342188485,"* 49 Cet",57.066551011789954,70,5.129870027303696,32.4565,23.657683576007937,-15.67636938166656,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292713/1342188485/level2/HPPPMAPB/hpacs1342188485_20hpppmapb_00_1469240667540.fits.gz",0,0
1342188506,"V* AO Men",39.2626474803196,70,1.932351035065949,1.5509,94.61746414293019,-72.04463984500508,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292714/1342188506/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0618_m7203_00_v1.0_1470512437633.fits.gz",0,0
1342188507,"HD 44627",50.12003748978804,70,1.4844209654256701,1.34093,94.80387937756738,-58.0541873000039,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292715/1342188507/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0619_m5803_00_v1.0_1470511758102.fits.gz",0,0
1342188514,"HD 298936",53.35040546308152,70,1.2324650306254625,0.470335,153.31126456425798,-52.514973825555956,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292716/1342188514/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1013_m5231_00_v1.0_1470515450524.fits.gz",0,0
1342188515,"V* CE Ant",34.02899951338531,70,2.3374289739876986,19.5722,160.62502855938834,-33.671229241666204,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292718/1342188515/level2/HPPPMAPB/hpacs1342188515_20hpppmapb_00_1469242239716.fits.gz",0,0
1342188516,"TWA 23",55.67060814572338,70,1.0801269672811031,1.25539,181.86382355579542,-32.78347566888656,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292719/1342188516/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1207_m3247_00_v1.0_1470514516938.fits.gz",0,0
1342188517,"V* V1249 Cen",53.110975383062915,70,1.2955589918419719,1.4142,183.87772345903448,-39.8119133949975,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292720/1342188517/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1216_m3949_00_v1.0_1470514955504.fits.gz",0,0
1342188518,"V* V1252 Cen",57.59705103098722,70,0.4490998981054872,1.58952,188.7674756256946,-41.610809261669296,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292721/1342188518/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1235_m4137_00_v1.0_1470516105266.fits.gz",0,0
1342188519,"HD 109573",71.9093367082782,70,3.6123469471931458,38.6345,189.00409762942044,-39.86957225444381,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292723/1342188519/level2/HPPPMAPB/hpacs1342188519_20hpppmapb_00_1469241969860.fits.gz",0,0
1342188696,"IC 4553",,70,0.018152020857087336,38.6716,233.73914505411574,23.503286222222354,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284841403/1342188696/level2/HPPPMAPB/hpacs1342188696_20hpppmapb_00_1469244497823.fits.gz",0,0
1342188839,"HD 159330",279.532621456924,100,28.865380212664604,0.0108286,262.6816316337616,57.87678553245428,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284841401/1342188840/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1731_p5753_00_v1.0_1470523759661.fits.gz",0,0
1342188841,"HD 138265",186.9019138755981,70,78.32968235015869,9.9069,231.96416683193056,60.67021050472233,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284840985/1342188842/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1528_p6040_00_v1.0_1470532407118.fits.gz",0,0
1342188847,"HD 97048",,70,1.4594659442082047,37.9921,167.01350006165654,-77.65485504479182,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292725/1342188847/level2/HPPPMAPB/hpacs1342188847_20hpppmapb_00_1469245377207.fits.gz",0,0
1342188848,"V* DX Cha",108.38933448948623,70,7.596840150654316,38.6292,180.0206578950649,-78.19295052935155,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292727/1342188848/level2/HPPPMAPB/hpacs1342188848_20hpppmapb_00_1469244410401.fits.gz",1,0
1342188853,"HD 100453",104.19922892570595,70,2.3806740064173937,38.6658,173.27305844437245,-54.32461253523086,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292729/1342188853/level2/HPPPMAPB/hpacs1342188853_20hpppmapb_00_1469244505627.fits.gz",0,0
1342188854,"TWA 16",,70,0.7529947906732559,1.40634,188.73436982207804,-45.635505997592595,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292730/1342188854/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1235_m4538_00_v1.0_1470526263270.fits.gz",0,0
1342188879,"HD 100546",110.02068388857106,70,2.847909927368164,38.6528,173.3556829588745,-70.19478936662038,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292732/1342188879/level2/HPPPMAPB/hpacs1342188879_20hpppmapb_00_1469247081925.fits.gz",0,0
1342188884,"V* EH Cha",98.81422924901186,70,0.21989909873809665,2.63489,130.40380853437895,-79.05840710141028,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292733/1342188884/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0842_m7903_00_v1.0_1470537767170.fits.gz",0,0
1342188885,"HD 55279",63.799923440091874,70,0.7661905256099999,2.2806,105.127070611315,-79.69593960636831,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292734/1342188885/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0701_m7942_00_v1.0_1470538890852.fits.gz",0,0
1342188886,"HD 53842",57.871375081743324,70,2.4525029584765434,1.88315,101.55690175791054,-83.99135729451868,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292736/1342188886/level2/HPPPMAPB/hpacs1342188886_20hpppmapb_00_1469245574804.fits.gz",0,0
1342188886,"TYC 9493-2388-1",57.871375081743324,70,2.4525029584765434,1.88315,101.55690175791054,-83.99135729451868,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292736/1342188886/level2/HPPPMAPB/hpacs1342188886_20hpppmapb_00_1469245574804.fits.gz",0,0
1342189130,"* del Hyi",42.16100444376987,70,20.736990496516228,0.368469,35.43686809928414,-68.65940667370364,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284841400/1342189131/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0222_m6840_00_v1.0_1470549959141.fits.gz",0,0
1342189150,"BD+05 378",44.4373344709291,70,1.585531048476696,1.73548,40.35809037930499,5.988284428384075,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292738/1342189150/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0241_p0559_00_v1.0_1470551564509.fits.gz",0,0
1342189163,"TYC 7201-27-1",46.08061342512592,70,2.523062052205205,-0.100507,167.30721291198978,-30.027822037383554,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292740/1342189163/level2/HPPPMAPB/hpacs1342189163_20hpppmapb_00_1469248360747.fits.gz",0,0
1342189187,"* gam Dra",47.30368968779565,70,3158.8358879089355,-2.58318,269.15150285464335,51.488832166895584,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284840984/1342189187/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1757_p5129_00_v1.0_1470562014852.fits.gz",0,0
1342189191,"* del Dra",29.868578255675033,70,423.1641888618469,-4.9645,288.13946373100475,67.66179790110598,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284840983/1342189192/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1913_p6740_00_v1.0_1470561182189.fits.gz",0,0
1342189210,"BD+30 397",41.05107163822512,70,1.337129040621221,17.4475,36.87215259100005,30.97329672773456,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292745/1342189210/level2/HPPPMAPB/hpacs1342189210_20hpppmapb_00_1469254389031.fits.gz",0,0
1342189210,"BD+30 397B",40.90146836271422,70,0.9150595287792385,1.26092,36.867167064422524,30.97767196835785,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292745/1342189210/level2/HPPPMAPB/hpacs1342189210_20hpppmapb_00_1469254389031.fits.gz",0,0
1342189365,"2MASS J08361072-7908183",98.49596659016814,70,0.46991120325401425,1.35753,129.04415080939916,-79.13835438724499,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292746/1342189365/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0836_m7908_00_v1.0_1470567379019.fits.gz",0,0
1342189365,"2MASS J08361072-7908183",98.49596659016814,70,0.08748107211431488,2.39739,129.04415083940032,-79.13835435724499,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292746/1342189365/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0836_m7908_00_v1.0_1470567379019.fits.gz",0,0
1342189366,"2MASS J08431857-7905181",91.67247258993069,70,5.93454297631979,23.993,130.82702051725292,-79.08831337030105,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292748/1342189366/level2/HPPPMAPB/hpacs1342189366_20hpppmapb_00_1469256206012.fits.gz",0,0
1342189367,"HD 75505",100.01300169021974,70,1.2811600463464856,2.02297,130.43581951668975,-79.04805136856451,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292749/1342189367/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0842_m7903_00_v1.0_1470568281301.fits.gz",0,0
1342189368,"2MASS J08413030-7853064",,70,0.09748464071890339,4.0317,130.3758611612009,-78.88505458585477,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292751/1342189368/level2/HPPPMAPB/hpacs1342189368_20hpppmapb_00_1469256495069.fits.gz",0,0
1342189368,"2MASS J08413030-7853064",98.80739474542276,70,22.667109966278076,-1.30592,130.37586116119974,-78.88505461585477,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292751/1342189368/level2/HPPPMAPB/hpacs1342189368_20hpppmapb_00_1469256495069.fits.gz",0,0
1342189387,"V* EP Cha",98.5843290350566,70,1.7616449622437358,32.3565,131.75640750310606,-78.99280815729315,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292753/1342189387/level2/HPPPMAPB/hpacs1342189387_20hpppmapb_00_1469257010928.fits.gz",0,0
1342189394,"* bet03 Tuc",45.90188014101058,70,8.05496796965599,11.3798,8.18347370302219,-63.031640480623714,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292755/1342189394/level2/HPPPMAPB/hpacs1342189394_20hpppmapb_00_1469257089249.fits.gz",0,0
1342189592,"2MASS J15355780-2324046",163.79748079474538,70,0.17318800382781774,2.63075,233.99081166818235,-23.40134429374936,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292756/1342189592/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1536_m2324_00_v1.0_1470576690104.fits.gz",0,0
1342189656,"HD 142315",145.34249960030812,70,1.7938589444383979,33.8156,238.6732753823612,-22.766317153842124,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292758/1342189656/level2/HPPPMAPB/hpacs1342189656_20hpppmapb_00_1469260201233.fits.gz",0,0
1342189657,"2MASS J15562477-2225552",141.1751418810176,70,0.1049031998263672,4.98656,239.10317759673413,-22.432098101159376,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292759/1342189657/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1556_m2226_00_v1.0_1470577311672.fits.gz",0,0
1342189658,"HD 142097",140.92049265804235,70,1.3307139743119478,2.36932,238.34132315728564,-21.971360554956266,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292760/1342189658/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1553_m2158_00_v1.0_1470577553994.fits.gz",0,0
1342189659,"2MASS J15441334-2522590",146.2843768285547,70,0.2742825890891254,2.1878,236.05556223968327,-25.3831556944438,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292761/1342189659/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1544_m2523_00_v1.0_1470577687070.fits.gz",0,0
1342189824,"* alf Cet",76.39419404125286,70,5518.198013305664,-3.85138,45.56985856792427,4.089523518846867,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284841434/1342189824/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0302_p0405_00_v1.0_1470585677429.fits.gz",0,0
1342189827,"* alf Cet",76.39419404125286,100,2768.496036529541,-3.15835,45.56985856792427,4.089523518846867,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284841437/1342189827/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0302_p0405_00_v1.0_1470585885000.fits.gz",0,0
1342190306,"V* T Tau",144.3209698369173,70,3.047255100682378,38.6543,65.49766874900382,19.535080319213264,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292762/1342190306/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0422_p1932_00_v1.0_1470591552371.fits.gz",0,0
1342190345,"HD 285778",120.07829104576184,70,0.37604360841214657,1.93088,66.79404452213085,17.845144448102737,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292763/1342190345/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0427_p1751_00_v1.0_1470588821092.fits.gz",0,0
1342190346,"HBC 392",140.21705600269217,70,0.15892100054770708,1.45538,67.8632645150932,17.10681069124866,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292764/1342190346/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0431_p1706_00_v1.0_1470588836409.fits.gz",0,0
1342190944,"* alf Tau",20.43318348998774,100,6702.9218673706055,2.27462,68.9803496823876,16.50876876943755,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284841433/1342190944/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0436_p1630_00_v1.0_1470593018439.fits.gz",0,0
1342190947,"* alf Tau",20.43318348998774,70,13571.430206298828,1.45126,68.9803496823876,16.50876876943755,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284841438/1342190947/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0436_p1631_00_v1.0_1470593761861.fits.gz",0,0
1342190967,"* 51 Eri",29.782291449504125,70,12.157970108091831,5.21983,69.4006766701499,-2.473729939120888,2,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292766/1342190967/level2/HPPPMAPB/hpacs1342190967_20hpppmapb_00_1469267769271.fits.gz",0,0
1342190969,"* eps Lep",65.40222367560497,100,560.2608919143677,-2.00925,76.36533689923785,-22.37124087805728,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284841431/1342190969/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0505_m2222_00_v1.0_1470592677155.fits.gz",0,0
1342190972,"HD 41047",194.32191368220595,100,62.85875290632248,-13.762,90.31792356395245,-33.91190902009078,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284841425/1342190973/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0601_m3355_00_v1.0_1470593480526.fits.gz",0,0
1342191014,"2MASS J03542950+3203013",291.0022116168083,70,0.16382710600737482,2.46975,58.62295270611603,32.05036899319436,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292768/1342191014/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0354_p3203_00_v1.0_1470604843376.fits.gz",0,0
1342191015,"2MASS J03543556+2537111",277.9939953297009,70,0.03373513027327135,-0.930368,58.64816633724795,25.619749103750078,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292770/1342191015/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0355_p2537_00_v1.0_1470604163558.fits.gz",0,0
